"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.555488,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.343175,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.231904,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.666769,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.138502,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.682244,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.111748,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.069797,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.950456,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.574952,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.298246,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.762205,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.400084,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.897704,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.299054,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.435315,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.414045,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.060173,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.459086,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.287907,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.39008,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.244204,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.637474,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.086025,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.425241,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.591144,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.01003,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.103074,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.245419,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.78888,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.223191,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.074162,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.06432,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.731033,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.692246,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.850364,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.683101,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.131193,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.648958,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.340713,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.803969,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.816711,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.209579,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.362879287,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.440629726,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.626354004,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.729306563,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.527238458,
"RUS","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.115436542,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.688167184,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.823818769,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.878666931,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.927184041,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.514535194,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.118170784,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.748082059,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.522295172,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.762204946,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.062840474,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.930605205,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.925103954,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.296129166,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.899240513,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.813650933,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.52379819,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.20511038,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q4",3.193832161,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.653171822,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.621602394,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.490668597,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.252211484,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.526981758,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.458860781,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.410425161,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.081708456,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.138462021,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.950099062,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.523512525,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.25698003,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.884353597,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.172360174,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.322935719,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.265882932,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.405781479,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.436741419,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.513919645,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.066154471,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.740569535,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.340616247,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.040502977,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.57780377,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.005903639,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.482727309,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.31777759,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.237608001,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.020842228,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.672109111,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.193502593,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.257017897,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.190099213,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.053573087,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.101160765,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.810801247,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.265635982,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.622810656,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.646978642,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.024056158,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.325750672,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.306660176,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.367169797,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.429617251,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.468618348,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.37118293,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.878903266,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.705263376,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.879546459,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.237636448,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q3",1.502101943,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.225468585,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.528487831,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.464864525,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.669401591,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.312683656,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.967446145,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.146341395,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.399039679,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.177808538,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q2",-0.463985813,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q3",-0.453600128,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.746441208,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.105061371,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.888761522,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.887370155,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.377797496,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.902894616,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.57209479,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.039396612,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.295723234,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.769012778,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.368647118,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q3",-0.471937283,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.13303494,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.817392645,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.96512188,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.112732238,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.711999077,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.052270567,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.443121174,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.205999342,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.118249303,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.007673184,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.492606075,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.082530827,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.291756647,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.516670472,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.089438207,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.882224183,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.047782666,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.823018427,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.552428604,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.083833036,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.194037196,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.660768312,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.428915528,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.780836238,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-1.478454706,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.545801608,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.347954513,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.129418955,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-1.580457377,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.416147358,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.75837044,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.139296447,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.094967331,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.641839267,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.332717028,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.094687166,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.808968919,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.644836282,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.29763901,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.113767651,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.479259937,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.466787525,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.299561897,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.17409239,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.931975429,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.170816047,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.505247849,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.69498999,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.825446682,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.741948678,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.826986011,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.522540887,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.416430626,
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.79753936,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.629855332,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.472108911,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.720561176,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.98923824,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.898128407,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.301908011,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.243715843,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.174567346,
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.731436727,
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.639950907,
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.43376676,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.573055451,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.30769238,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.233022975,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.100776782,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.019412464,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.389524707,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.223101156,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.383239677,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.406413358,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.069382339,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",-0.056133803,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.863167479,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.361073393,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.286905999,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.018031361,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.216113229,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.104634919,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.663498021,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.710390768,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.085092566,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.285238719,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.668211659,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.410585337,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.164244646,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",-0.003123479,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.120815495,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.185361149,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.317943028,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.059917706,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.919169438,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.183794181,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.499396739,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.775615771,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.307608127,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.485148444,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.292177258,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.351495097,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.74878237,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.443897435,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.571184338,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.37956203,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.113477307,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.470836535,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.884444965,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.178549294,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.713508622,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.541271344,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.765014619,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.904199529,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.001145437,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.210397174,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.190207511,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.084454109,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.013219817,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.13371428,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.214707357,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.214950079,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.382205214,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.228372484,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.535682055,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.291649312,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.211241245,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.531162769,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.284301951,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.553566672,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.416297991,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.388896289,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.553671322,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.005492031,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.066924638,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.00825534,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.205074918,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.130363844,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.128270296,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.002916761,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.440857808,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.504561559,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.007966647,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.875322618,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.929139346,
"AUT","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.121333578,
"AUT","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.617492775,
"AUT","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.485901825,
"AUT","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.591873876,
"AUT","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.411828609,
"AUT","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.19856194,
"AUT","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.148750371,
"AUT","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.526486038,
"AUT","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.764800755,
"AUT","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.661315711,
"AUT","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.365772721,
"AUT","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.566000378,
"AUT","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.835667796,
"AUT","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.11409416,
"AUT","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.245794605,
"AUT","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.087909806,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.231711295,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.630540894,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.937219239,
"AUT","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.295705557,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.153769818,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.039009272,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.790676785,
"AUT","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.902932282,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.037744141,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.381553968,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.210103142,
"AUT","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.043164931,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.847644223,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.178582549,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.458591746,
"AUT","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.828208296,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.478738808,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.982348117,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.587159535,
"AUT","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.271759739,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.768030202,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.81692088,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.487602343,
"AUT","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.384447592,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.307746192,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.2835695,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.911573505,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.106293669,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.932918435,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.257529632,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.742247043,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.055845941,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.680695255,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.372046223,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.086439393,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.030857714,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.386015699,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.241276514,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.440022793,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.446539625,
